measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2005,48815.6179689,50993.8836984,46595.1323216
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2005,30069.5115004,31493.6416217,28548.0643288
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2005,0.000117560956854,0.000126053241447,0.000109031081728
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2005,7.04763975121e-05,7.5628923613e-05,6.5303336365e-05
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Number,2005,91.625053387,102.450376255,81.6421024139
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Number,2005,30.4962880674,34.335832756,26.9940696584
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Percent,2005,2.2063906905e-07,2.49525807813e-07,1.94531064518e-07
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Percent,2005,7.14706752358e-08,8.12995530453e-08,6.29207657407e-08
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Number,2005,40.187357517,48.9004806706,31.8574703202
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Number,2005,12.1301227415,14.9780328765,9.88885149951
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Percent,2005,9.67790103453e-08,1.18819445685e-07,7.65319276861e-08
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Percent,2005,2.84290765304e-08,3.50633354285e-08,2.289035465e-08
Incidence,Nigeria,Male,All Ages,Larynx cancer,Number,2006,491.716715241,575.703202739,420.703602057
Incidence,Nigeria,Female,All Ages,Larynx cancer,Number,2006,60.8399795632,68.5974151057,53.6642339476
Incidence,Nigeria,Male,All Ages,Larynx cancer,Percent,2006,1.16379722651e-06,1.38223132766e-06,9.87262240733e-07
Incidence,Nigeria,Female,All Ages,Larynx cancer,Percent,2006,1.4032818278e-07,1.60266710658e-07,1.22326479971e-07
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2006,1864.61319898,2134.08525244,1641.0764689
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2006,731.000477638,846.953206276,645.999363029
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2006,4.41386688369e-06,5.12434478779e-06,3.86329465398e-06
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2006,1.68610128566e-06,1.97402213733e-06,1.47144852719e-06
Incidence,Nigeria,Male,All Ages,Larynx cancer,Number,2005,492.267936973,578.130649508,419.799998791
Incidence,Nigeria,Female,All Ages,Larynx cancer,Number,2005,61.6096647593,69.4954476694,54.2965935599
Incidence,Nigeria,Male,All Ages,Larynx cancer,Percent,2005,1.1853614706e-06,1.41369779309e-06,1.00076013846e-06
Incidence,Nigeria,Female,All Ages,Larynx cancer,Percent,2005,1.44401958329e-07,1.64946899463e-07,1.26119461965e-07
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2005,1846.73859319,2125.54927727,1621.63989691
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2005,721.290512945,856.797118008,629.285207314
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2005,4.4475520218e-06,5.1802533589e-06,3.87852029025e-06
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2005,1.69058305975e-06,2.0165473535e-06,1.46119586073e-06
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2007,52081.3294785,54026.3386889,49509.7095163
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2007,31972.5039909,33171.0054204,30462.2895555
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2007,0.000121036979685,0.000129430617734,0.000112537913783
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2007,7.24138906382e-05,7.73703452857e-05,6.78762408466e-05
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Number,2007,95.241757652,105.699628819,84.4212386759
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Number,2007,31.5359968913,35.3953876857,27.2193861468
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Percent,2007,2.21314517865e-07,2.49265148831e-07,1.91412914e-07
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Percent,2007,7.1431238555e-08,8.23642644042e-08,6.13032273817e-08
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Number,2007,41.2754124763,50.1491139778,31.7021298922
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Number,2007,12.450031965,15.7544676393,9.95730917921
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Percent,2007,9.59388018585e-08,1.13947645588e-07,7.36397164009e-08
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Percent,2007,2.82097880398e-08,3.62183073734e-08,2.20080128324e-08
Incidence,Nigeria,Male,All Ages,Asthma,Number,2007,858793.677542,947014.808217,782204.751226
Incidence,Nigeria,Female,All Ages,Asthma,Number,2007,882352.080922,959161.068185,809075.752534
Incidence,Nigeria,Male,All Ages,Asthma,Percent,2007,0.00199573687501,0.00224916546561,0.00181677141772
Incidence,Nigeria,Female,All Ages,Asthma,Percent,2007,0.00199833239,0.002195748094,0.00181056819516
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2007,413.15575432,453.037144038,375.373272485
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2007,375.556144108,412.65388095,336.746639029
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2007,9.59987096994e-07,1.06663702793e-06,8.72654782076e-07
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2007,8.50533907808e-07,9.47210518236e-07,7.74556420167e-07
Incidence,Nigeria,Male,All Ages,Ischemic heart disease,Number,2007,111444.41927,118684.128587,103969.869004
Incidence,Nigeria,Female,All Ages,Ischemic heart disease,Number,2007,73712.1042209,78512.9080353,68348.9264463
Incidence,Nigeria,Male,All Ages,Ischemic heart disease,Percent,2007,0.000258963288773,0.000282694325269,0.000239697962436
Incidence,Nigeria,Female,All Ages,Ischemic heart disease,Percent,2007,0.000166950739107,0.000181767632426,0.000153287170525
Incidence,Nigeria,Male,All Ages,Cerebrovascular disease,Number,2007,31235.3640633,34445.0478336,28698.272692
Incidence,Nigeria,Female,All Ages,Cerebrovascular disease,Number,2007,35555.546978,39035.7297256,32889.0348898
Incidence,Nigeria,Male,All Ages,Cerebrovascular disease,Percent,2007,7.25632336192e-05,7.94945581627e-05,6.79924512517e-05
Incidence,Nigeria,Female,All Ages,Cerebrovascular disease,Percent,2007,8.05132050206e-05,8.73835061498e-05,7.36920141273e-05
Incidence,Nigeria,Male,All Ages,Asthma,Number,2006,830404.660241,918908.326851,751947.510823
Incidence,Nigeria,Female,All Ages,Asthma,Number,2006,851095.663435,931370.955642,773162.591818
Incidence,Nigeria,Male,All Ages,Asthma,Percent,2006,0.00196562373011,0.00221281068338,0.00174968880926
Incidence,Nigeria,Female,All Ages,Asthma,Percent,2006,0.00196312183041,0.00218057752938,0.00175731684825
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2006,404.428905894,452.155415337,361.308887901
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2006,366.232314587,407.765081638,321.588415349
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2006,9.57276401897e-07,1.07742226949e-06,8.4398978972e-07
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2006,8.44665105929e-07,9.50898824597e-07,7.40168504513e-07
Incidence,Nigeria,Male,All Ages,Larynx cancer,Number,2007,491.736580335,580.280149082,432.992019985
Incidence,Nigeria,Female,All Ages,Larynx cancer,Number,2007,60.1259454495,68.5461239103,53.8645800204
Incidence,Nigeria,Male,All Ages,Larynx cancer,Percent,2007,1.14272301868e-06,1.36851291146e-06,9.7556488112e-07
Incidence,Nigeria,Female,All Ages,Larynx cancer,Percent,2007,1.3616153908e-07,1.5456143623e-07,1.17325193849e-07
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2007,1877.63876335,2109.81936335,1684.84258425
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2007,742.200270484,850.802302559,672.13633697
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2007,4.36274308488e-06,4.93700666425e-06,3.93955209605e-06
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2007,1.68104982971e-06,1.98135080312e-06,1.5149293458e-06
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Number,2008,41.9511114822,51.0587502841,32.0973444561
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Number,2008,12.6374299796,16.0023732805,10.1147031588
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Percent,2008,9.56530766046e-08,1.15192875667e-07,7.29849054042e-08
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Percent,2008,2.8108796887e-08,3.6102869842e-08,2.20651166774e-08
Incidence,Nigeria,Male,All Ages,Asthma,Number,2008,888851.72065,980241.497786,809496.593047
Incidence,Nigeria,Female,All Ages,Asthma,Number,2008,915561.204262,994996.055924,839432.727694
Incidence,Nigeria,Male,All Ages,Asthma,Percent,2008,0.00202568513952,0.00229943838667,0.0018584542709
Incidence,Nigeria,Female,All Ages,Asthma,Percent,2008,0.00203572080979,0.00223076773083,0.00183481144076
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2008,422.672628745,463.616180643,384.22931111
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2008,385.721345315,423.847282973,345.774470784
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2008,9.63072089497e-07,1.06817066395e-06,8.72250760081e-07
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2008,8.57594224934e-07,9.52763487247e-07,7.77017661244e-07
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2008,53900.4784809,55887.1466106,51226.5634246
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2008,33048.1718895,34279.5466386,31493.7935102
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2008,0.000122848986897,0.000131233435904,0.000113412011661
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2008,7.3485974437e-05,7.85820890069e-05,6.87771061945e-05
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Number,2008,97.3052928961,108.021293382,86.1221227976
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Number,2008,32.1317374017,36.0294013778,27.7401248668
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Percent,2008,2.21761639876e-07,2.50774143653e-07,1.91685037459e-07
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Percent,2008,7.14551563517e-08,8.27315094992e-08,6.10210255518e-08
Incidence,Nigeria,Male,All Ages,Ischemic heart disease,Number,2008,113989.846008,121374.523923,106316.255685
Incidence,Nigeria,Female,All Ages,Ischemic heart disease,Number,2008,74779.1710511,79688.7132729,69313.1022855
Incidence,Nigeria,Male,All Ages,Ischemic heart disease,Percent,2008,0.000259769784547,0.000283921500994,0.000240975206978
Incidence,Nigeria,Female,All Ages,Ischemic heart disease,Percent,2008,0.000166277205785,0.000180592061374,0.00015197669265
Incidence,Nigeria,Male,All Ages,Cerebrovascular disease,Number,2008,32176.8096473,35521.1035355,29544.7600198
Incidence,Nigeria,Female,All Ages,Cerebrovascular disease,Number,2008,36320.5809094,39885.6543296,33569.0344261
Incidence,Nigeria,Male,All Ages,Cerebrovascular disease,Percent,2008,7.3304910103e-05,7.97850877884e-05,6.798793001e-05
Incidence,Nigeria,Female,All Ages,Cerebrovascular disease,Percent,2008,8.07470102345e-05,8.82469618323e-05,7.41918369992e-05
Incidence,Nigeria,Male,All Ages,Larynx cancer,Number,2009,493.454168131,580.238000168,437.2807219
Incidence,Nigeria,Female,All Ages,Larynx cancer,Number,2009,59.0411453244,67.4698564418,52.9242423662
Incidence,Nigeria,Male,All Ages,Larynx cancer,Percent,2009,1.10138048144e-06,1.30698261229e-06,9.35251644533e-07
Incidence,Nigeria,Female,All Ages,Larynx cancer,Percent,2009,1.28690034635e-07,1.46835303709e-07,1.11181575504e-07
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2009,1907.61450419,2074.45795095,1711.88589362
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2009,769.149603287,834.999909408,702.819456401
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2009,4.25633453796e-06,4.76655464834e-06,3.81844278181e-06
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2009,1.67657880422e-06,1.81283322378e-06,1.51354705305e-06
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Number,2009,42.6858789785,52.0396615456,32.5339272968
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Number,2009,12.836303272,16.2676895393,10.2746481049
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Percent,2009,9.52891208074e-08,1.15025920535e-07,7.22697914242e-08
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Percent,2009,2.79944316373e-08,3.61071808562e-08,2.20066399814e-08
Incidence,Nigeria,Male,All Ages,Asthma,Number,2009,919798.527012,1014403.09792,837641.11778
Incidence,Nigeria,Female,All Ages,Asthma,Number,2009,950017.208768,1032285.34157,870982.618452
Incidence,Nigeria,Male,All Ages,Asthma,Percent,2009,0.00205266162864,0.00232784914597,0.00186176856369
Incidence,Nigeria,Female,All Ages,Asthma,Percent,2009,0.00207095620177,0.00227362660952,0.00187454573758
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2009,432.637402868,474.657356626,393.472730809
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2009,396.369046649,435.533729484,355.173022851
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2009,9.65365762824e-07,1.06067352989e-06,8.75048758417e-07
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2009,8.64001059017e-07,9.59586778802e-07,7.85678430586e-07
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2009,55829.4375646,57860.8832694,53047.8158231
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2009,34196.5642032,35461.6012241,32597.0664667
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2009,0.000124601321639,0.000133767974625,0.000115774606336
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2009,7.4549716089e-05,7.98946603764e-05,6.93042139116e-05
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Number,2009,99.4946248099,110.475134599,87.9268182739
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Number,2009,32.760610212,36.6953349611,28.289956176
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Percent,2009,2.22041140524e-07,2.5065606038e-07,1.91407676273e-07
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Percent,2009,7.14290958003e-08,8.28245120763e-08,6.10405288161e-08
Incidence,Nigeria,Male,All Ages,Asthma,Number,2010,951311.959707,1055734.65976,855533.643377
Incidence,Nigeria,Female,All Ages,Asthma,Number,2010,985509.224667,1077222.64779,894530.718642
Incidence,Nigeria,Male,All Ages,Asthma,Percent,2010,0.00207957095739,0.00234843847463,0.00183393483783
Incidence,Nigeria,Female,All Ages,Asthma,Percent,2010,0.00210495752658,0.00233601634695,0.00188764533601
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2010,443.19328036,495.553639643,395.598948338
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2010,407.635877583,453.571430752,360.917376252
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2010,9.68743852802e-07,1.09185353266e-06,8.51370225815e-07
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2010,8.70666860939e-07,9.79558305537e-07,7.628585045e-07
Incidence,Nigeria,Male,All Ages,Larynx cancer,Number,2011,501.614969243,588.739883483,445.594456768
Incidence,Nigeria,Female,All Ages,Larynx cancer,Number,2011,59.8123675745,68.4117287901,53.6593915941
Incidence,Nigeria,Male,All Ages,Larynx cancer,Percent,2011,1.07165500169e-06,1.27528562602e-06,9.20759278225e-07
Incidence,Nigeria,Female,All Ages,Larynx cancer,Percent,2011,1.25154641602e-07,1.4232112724e-07,1.07680511413e-07
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2011,1959.00699961,2145.88380772,1754.82849873
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2011,797.246841827,869.681952856,731.070805888
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2011,4.18420341418e-06,4.57392235025e-06,3.72723650744e-06
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2011,1.66832393325e-06,1.81269410654e-06,1.49560020539e-06
Incidence,Nigeria,Male,All Ages,Larynx cancer,Number,2004,485.202899027,577.291256901,423.390718208
Incidence,Nigeria,Female,All Ages,Larynx cancer,Number,2004,59.7332156459,68.174345334,53.4416647176
Incidence,Nigeria,Male,All Ages,Larynx cancer,Percent,2004,1.19284841203e-06,1.43253140099e-06,1.00701355891e-06
Incidence,Nigeria,Female,All Ages,Larynx cancer,Percent,2004,1.42752098888e-07,1.6186148052e-07,1.23814727992e-07
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2004,1829.35647372,2156.29195199,1624.3744167
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2004,706.42118082,857.548294099,628.861705265
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2004,4.4969354055e-06,5.22908421233e-06,3.97251664372e-06
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2004,1.68859623484e-06,2.09983878642e-06,1.49674053701e-06
Incidence,Nigeria,Male,All Ages,Ischemic heart disease,Number,2010,119455.143747,128280.796834,111096.523401
Incidence,Nigeria,Female,All Ages,Ischemic heart disease,Number,2010,77159.5566053,82943.6146406,71632.4096884
Incidence,Nigeria,Male,All Ages,Ischemic heart disease,Percent,2010,0.000261099747711,0.000286619628345,0.000238851855713
Incidence,Nigeria,Female,All Ages,Ischemic heart disease,Percent,2010,0.000164806213743,0.000180798035733,0.000149779847211
Incidence,Nigeria,Male,All Ages,Cerebrovascular disease,Number,2010,34243.91788,37510.5238511,31220.9135257
Incidence,Nigeria,Female,All Ages,Cerebrovascular disease,Number,2010,38021.6492338,41602.8816735,34751.8012442
Incidence,Nigeria,Male,All Ages,Cerebrovascular disease,Percent,2010,7.48395543233e-05,8.26273238195e-05,6.72703316524e-05
Incidence,Nigeria,Female,All Ages,Cerebrovascular disease,Percent,2010,8.12035527881e-05,8.98402839379e-05,7.31651711849e-05
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2010,57879.3426272,60500.819608,55302.5919178
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2010,35425.2872752,37240.8354412,33720.9447492
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2010,0.000126519922141,0.000135481197022,0.00011744066853
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2010,7.56682397085e-05,8.12966619647e-05,7.0034546783e-05
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Number,2010,101.882640987,113.351840849,90.1877048992
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Number,2010,33.4488942901,37.5809069519,29.5312748361
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Percent,2010,2.22686833694e-07,2.51233204545e-07,1.95890197106e-07
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Percent,2010,7.1438312545e-08,8.16766889952e-08,6.24796241129e-08
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Number,2010,43.5227695041,52.9477787805,34.834423488
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Number,2010,13.0579633064,15.895061454,10.6979083047
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Percent,2010,9.51343885797e-08,1.16322755964e-07,7.60695681718e-08
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Percent,2010,2.78898448189e-08,3.42292809652e-08,2.26179248515e-08
Incidence,Nigeria,Male,All Ages,Larynx cancer,Number,2010,494.722947083,556.575325831,439.273139126
Incidence,Nigeria,Female,All Ages,Larynx cancer,Number,2010,58.6592182323,66.7029796693,51.4997502835
Incidence,Nigeria,Male,All Ages,Larynx cancer,Percent,2010,1.08136138179e-06,1.22980024751e-06,9.46405564795e-07
Incidence,Nigeria,Female,All Ages,Larynx cancer,Percent,2010,1.25293759576e-07,1.44282493469e-07,1.08351202455e-07
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2010,1928.17955906,2128.07298961,1731.01079337
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2010,785.424521126,875.165788776,700.259800524
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2010,4.21454877297e-06,4.7179090837e-06,3.76030565689e-06
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2010,1.67765073453e-06,1.8796907222e-06,1.47916671602e-06
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Number,2011,44.7241962745,54.5924569351,33.9682954835
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Number,2011,13.3681799736,16.9447555811,10.6956659331
Incidence,Nigeria,Male,All Ages,Other pneumoconiosis,Percent,2011,9.55866612289e-08,1.15029724089e-07,7.27111587937e-08
Incidence,Nigeria,Female,All Ages,Other pneumoconiosis,Percent,2011,2.79915627546e-08,3.63053423677e-08,2.19156254807e-08
Incidence,Nigeria,Male,All Ages,Asthma,Number,2011,976159.094433,1076565.78154,888697.754778
Incidence,Nigeria,Female,All Ages,Asthma,Number,2011,1008191.49139,1096188.72235,923889.358347
Incidence,Nigeria,Male,All Ages,Asthma,Percent,2011,0.00208525105411,0.00233210617903,0.00191213866218
Incidence,Nigeria,Female,All Ages,Asthma,Percent,2011,0.00210979049661,0.00231644325662,0.00190817437626
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2011,455.847404971,500.365703304,414.681666416
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Number,2011,418.53127328,460.104132205,374.977359892
Incidence,Nigeria,Male,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2011,9.73737468715e-07,1.08177794839e-06,8.86882584906e-07
Incidence,Nigeria,Female,All Ages,Interstitial lung disease and pulmonary sarcoidosis,Percent,2011,8.75870497169e-07,9.73298230869e-07,7.93562044402e-07
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Number,2011,59499.9645346,61612.867591,56566.9481054
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Number,2011,36234.401351,37555.9308877,34531.2048798
Incidence,Nigeria,Male,All Ages,Chronic obstructive pulmonary disease,Percent,2011,0.000127125075127,0.000135948645583,0.000118003299817
Incidence,Nigeria,Female,All Ages,Chronic obstructive pulmonary disease,Percent,2011,7.58347685361e-05,8.08944616924e-05,7.03783048635e-05
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Number,2011,104.746893376,116.373314636,92.4010361232
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Number,2011,34.3217256182,38.3943445752,29.6599032079
Incidence,Nigeria,Male,All Ages,Pneumoconiosis,Percent,2011,2.23774518873e-07,2.53797050596e-07,1.9332072633e-07
Incidence,Nigeria,Female,All Ages,Pneumoconiosis,Percent,2011,7.18385122955e-08,8.27813847507e-08,6.17840474088e-08
Incidence,Nigeria,Male,All Ages,Ischemic heart disease,Number,2012,125228.89749,133350.639647,116605.431779
Incidence,Nigeria,Female,All Ages,Ischemic heart disease,Number,2012,79346.1347387,84731.41394,73360.5847215
Incidence,Nigeria,Male,All Ages,Ischemic heart disease,Percent,2012,0.000261496944592,0.000287017677833,0.000241090436957
Incidence,Nigeria,Female,All Ages,Ischemic heart disease,Percent,2012,0.000162597404123,0.000177595779446,0.000149194550284
Incidence,Nigeria,Male,All Ages,Cerebrovascular disease,Number,2012,36240.7668185,40210.587604,33175.3446121
Incidence,Nigeria,Female,All Ages,Cerebrovascular disease,Number,2012,39553.5206801,43526.8039626,36463.0030312
Incidence,Nigeria,Male,All Ages,Cerebrovascular disease,Percent,2012,7.56597316061e-05,8.30236182002e-05,7.01640993748e-05
Incidence,Nigeria,Female,All Ages,Cerebrovascular disease,Percent,2012,8.10371288379e-05,8.89389247113e-05,7.39692055944e-05
Incidence,Nigeria,Male,All Ages,Larynx cancer,Number,2012,508.789691078,597.170481257,451.618725715
Incidence,Nigeria,Female,All Ages,Larynx cancer,Number,2012,61.031332754,69.7901699189,54.7300619254
Incidence,Nigeria,Male,All Ages,Larynx cancer,Percent,2012,1.06261462077e-06,1.26372428228e-06,9.1407815406e-07
Incidence,Nigeria,Female,All Ages,Larynx cancer,Percent,2012,1.25045526033e-07,1.42479138746e-07,1.07405521499e-07
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Number,2012,1990.6755376,2185.99169028,1777.48669614
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2012,809.82628404,879.498758033,740.306702256
Incidence,Nigeria,Male,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2012,4.15668545245e-06,4.65043411675e-06,3.72954909012e-06
Incidence,Nigeria,Female,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2012,1.6593468633e-06,1.80569455732e-06,1.47876294737e-06
Incidence,Nigeria,Male,All Ages,Ischemic heart disease,Number,2013,128124.604186,136472.14511,119263.610402
Incidence,Nigeria,Female,All Ages,Ischemic heart disease,Number,2013,80391.2172553,85894.9861914,74246.9020884
Incidence,Nigeria,Male,All Ages,Ischemic heart disease,Percent,2013,0.000261966849821,0.000287016399069,0.000242394288593
Incidence,Nigeria,Female,All Ages,Ischemic heart disease,Percent,2013,0.000161429735721,0.000176107205186,0.000148066238519
Incidence,Nigeria,Male,All Ages,Cerebrovascular disease,Number,2013,37284.580285,41427.6037134,34092.6467207
Incidence,Nigeria,Female,All Ages,Cerebrovascular disease,Number,2013,40327.5240719,44417.3427162,37148.7864702
Incidence,Nigeria,Male,All Ages,Cerebrovascular disease,Percent,2013,7.62104557249e-05,8.36347376111e-05,7.05778590886e-05
Incidence,Nigeria,Female,All Ages,Cerebrovascular disease,Percent,2013,8.09638901501e-05,8.92381791149e-05,7.34303170399e-05
