"zone","state","lga","sector","ea","pid","c1q2","c1q3","c1q4a","c1q4b","c1q4c","c1q5","c1q6"
1,22,2203,2,266,2,2,50,2,,,50,0
1,22,2203,2,266,4,2,45,8,,,45,0
1,22,2203,2,530,5,1,43,8,,,43,26
1,22,2203,2,530,1,1,72,1,,,72,14
1,22,2203,2,530,4,1,70,8,,,70,0
1,22,2203,2,530,2,1,67,3,,,30,28
1,22,2203,2,530,3,2,70,3,,,70,0
1,22,2203,2,530,6,2,58,2,,,58,0
1,22,2205,2,664,4,1,43,8,,,43,26
1,22,2205,2,664,5,1,43,8,,,43,34
1,22,2205,2,664,6,2,43,5,,,33,34
1,22,2205,2,664,1,1,75,1,,,75,0
1,22,2205,2,664,2,2,62,2,,,62,0
1,22,2205,2,664,3,1,32,3,,,32,26
1,22,2205,2,2432,2,2,67,2,,,67,0
1,22,2205,2,2432,4,1,64,8,,,62,0
1,22,2205,2,2432,6,2,52,8,,,52,0
1,22,2205,2,2432,1,1,77,1,,,77,0
1,22,2205,2,2432,3,1,63,8,,,63,13
1,22,2205,2,2432,5,2,50,8,,,50,0
1,22,2209,1,792,5,2,26,8,,,15,23
1,22,2209,1,792,4,1,37,6,,,30,16
1,22,2209,1,792,3,2,30,8,,,25,16
1,22,2209,1,792,1,1,69,1,,,69,42
1,22,2209,1,792,2,1,70,8,,,70,0
1,22,2211,2,594,1,1,80,1,,,80,0
1,22,2211,2,594,2,2,50,2,,,50,0
1,22,2211,2,594,4,2,30,8,,,30,0
1,22,2211,2,594,7,1,49,7,,,15,32
1,22,2211,2,594,6,2,44,8,,,22,0
1,22,2211,2,594,3,1,45,8,,,45,41
1,22,2211,2,594,5,2,19,8,,,19,26
1,22,2211,1,806,4,1,30,5,,,30,41
1,22,2211,1,806,3,1,65,3,,,65,0
1,22,2211,1,806,5,2,55,11,,"House wife",55,0
1,22,2211,1,806,1,1,75,1,,,75,0
1,22,2211,1,806,2,2,62,2,,,62,0
1,22,2211,1,806,6,2,27,8,,,3,41
1,22,2214,2,1354,6,2,60,8,,,60,0
1,22,2214,2,1354,2,2,72,2,,,72,0
1,22,2214,2,1354,1,1,89,1,,,89,0
1,22,2214,2,1354,3,1,70,3,,,70,0
1,22,2214,2,1354,7,1,30,8,,,30,34
1,22,2214,2,1354,4,1,45,8,,,45,16
1,22,2214,2,1354,5,2,40,8,,,40,14
1,22,2216,1,428,1,1,63,1,,,2,0
1,22,2216,1,428,3,1,31,5,,,12,41
1,22,2216,1,428,4,2,29,8,,,12,26
1,22,2216,1,428,5,1,25,11,,"Driver",25,26
1,22,2216,1,428,2,2,58,11,,"Wife to late chief",30,0
1,22,2218,2,596,2,1,59,3,,,59,26
1,22,2218,2,596,6,1,60,5,,,15,42
1,22,2218,2,596,5,2,28,8,,,28,26
1,22,2218,2,596,4,2,48,8,,,2,16
1,22,2218,2,596,1,1,70,1,,,20,34
1,22,2218,2,596,3,2,41,8,,,25,16
1,22,2220,1,1296,6,1,53,5,,,22,42
1,22,2220,1,1296,5,1,60,5,,,60,34
1,22,2220,1,1296,4,1,26,11,,"Palace clerk",22,41
1,22,2220,1,1296,2,2,65,2,,,32,34
1,22,2220,1,1296,7,2,40,8,,,22,26
1,22,2220,1,1296,1,1,70,1,,,32,42
1,22,2220,1,1296,3,1,71,3,,,32,16
1,23,2302,2,1982,6,1,40,11,,"Fulana Chairman",25,0
1,23,2302,2,1982,4,2,53,1,,,40,0
1,23,2302,2,1982,5,1,36,11,,"Village Member",36,0
1,23,2302,2,1982,3,1,27,11,,"Village Member",27,51
1,23,2302,2,1982,1,1,70,1,,,40,0
1,23,2302,2,1982,2,1,62,3,,,38,0
1,23,2303,2,2348,7,2,90,2,,,90,0
1,23,2303,2,2348,8,1,25,11,,"Stident",25,26
1,23,2303,2,2348,5,2,56,5,,,45,42
1,23,2303,2,2348,6,1,87,11,,"Farmer",75,26
1,23,2303,2,2348,1,1,99,1,,,99,0
1,23,2303,2,2348,3,1,58,5,,,56,42
1,23,2303,2,2348,4,2,48,8,,,26,26
1,23,2304,2,322,6,2,62,8,,,20,0
1,23,2304,2,322,4,1,74,3,,,25,0
1,23,2304,2,322,2,2,65,2,,,43,31
1,23,2304,2,322,8,1,18,11,,"Student",16,26
1,23,2304,2,322,7,2,31,5,,,5,42
1,23,2304,2,322,1,1,72,1,,,45,43
1,23,2304,2,322,3,1,74,3,,,43,14
1,23,2304,2,322,5,1,76,11,,"Headman Security",30,0
1,23,2306,1,970,7,2,65,8,,,40,0
1,23,2306,1,970,8,1,31,5,,,31,34
1,23,2306,1,970,1,1,65,1,,,65,33
1,23,2306,1,970,2,2,57,2,6,,35,0
1,23,2306,1,970,3,1,62,8,,,62,0
1,23,2306,1,970,4,1,20,11,,"Student",20,26
1,23,2306,1,970,6,1,75,8,,,75,0
1,23,2306,1,970,5,2,37,8,,,19,0
1,23,2307,1,78,6,1,47,8,,,47,16
1,23,2307,1,78,4,2,48,8,,,25,16
1,23,2307,1,78,7,2,33,8,,,33,33
1,23,2307,1,78,5,2,39,8,,,16,16
1,23,2307,1,78,3,1,70,8,,,70,0
1,23,2307,1,78,1,1,68,1,,,68,16
1,23,2307,1,2316,7,1,38,5,,,38,42
1,23,2307,1,2316,3,2,56,8,,,37,26
1,23,2307,1,2316,6,1,29,11,,"Civil Servant",29,26
1,23,2307,1,2316,1,1,85,1,,,85,0
1,23,2307,1,2316,4,2,29,5,,,15,34
1,23,2307,1,2316,2,2,65,2,,,28,0
1,23,2307,1,2316,5,2,24,11,,"Student",3,41
1,23,2308,1,556,1,1,73,1,,,73,0
1,23,2308,1,556,8,2,56,5,,,38,34
1,23,2308,1,556,7,2,20,11,,"Student",20,41
1,23,2308,1,556,3,2,48,8,,,35,0
1,23,2308,1,556,6,2,55,8,,,38,0
1,23,2308,1,556,2,1,68,9,,,68,0
1,23,2308,1,5180,3,1,30,5,,,30,26
1,23,2308,1,5180,1,1,95,1,,,95,0
1,23,2308,1,5180,4,2,25,8,,,4,26
1,23,2308,1,5180,5,1,23,11,,"Student",23,26
1,23,2308,1,5180,6,2,19,8,,,2,16
1,23,2308,1,5180,2,2,80,8,,,55,0
1,23,2309,2,998,6,2,26,8,,,8,14
1,23,2309,2,998,3,2,65,8,,,22,0
1,23,2309,2,998,4,1,26,11,,"Student",22,26
1,23,2309,2,998,1,1,52,1,,,29,0
1,23,2309,2,998,7,2,21,8,,,10,0
1,23,2309,2,998,2,1,34,11,,"Farmer",22,16
1,23,2311,2,516,3,2,45,8,,,5,32
1,23,2311,2,516,6,1,54,3,,,17,41
1,23,2311,2,516,4,1,24,11,,"Student",14,41
1,23,2311,2,516,1,1,63,1,,,15,43
1,23,2311,2,516,5,1,55,11,,"Secretary to the Emirate Counxil",17,42
1,23,2311,2,516,2,2,41,8,,,25,16
1,23,2311,2,516,7,2,52,2,,,52,42
1,23,2315,2,924,4,1,60,9,,,48,26
1,23,2315,2,924,1,1,95,1,,,95,14
1,23,2315,2,924,3,1,76,8,,,52,33
1,23,2315,2,924,7,2,46,5,,,45,34
1,23,2315,2,924,6,1,59,5,,,58,41
1,23,2315,2,924,2,1,78,3,,,41,41
1,23,2316,1,140,8,1,57,11,,"Farmer",57,16
1,23,2316,1,140,6,1,77,8,,,77,16
1,23,2316,1,140,7,1,48,11,,"Civil Servant",48,34
1,23,2316,1,140,4,1,18,11,,"Student",17,26
1,23,2316,1,140,5,2,45,2,,,45,0
1,23,2316,1,140,3,2,36,8,,,10,0
1,23,2316,1,140,2,1,65,1,,,33,26
6,24,2401,1,766,7,2,72,11,,"iya oloja",33,26
6,24,2401,1,766,1,1,71,11,,"Elder in the street",31,32
6,24,2401,1,766,3,1,41,11,,"head of the youth",26,26
6,24,2401,1,766,5,1,64,11,,"financial secretary",27,28
6,24,2401,1,766,2,1,66,11,,"Secretary",31,32
6,24,2401,1,766,4,2,71,11,,"woman leader",29,34
6,24,2401,1,766,6,1,76,11,,"Elder",31,42
6,24,2403,1,674,4,1,58,11,,"member",15,16
6,24,2403,1,674,5,2,58,9,,,5,26
6,24,2403,1,674,2,1,67,11,,"chairman  c d a",25,42
6,24,2403,1,674,3,2,61,8,,,22,26
6,24,2403,1,674,1,1,80,1,,,38,16
6,24,2403,1,1588,4,1,35,11,,"Secretary",35,34
6,24,2403,1,1588,2,1,60,11,,"Chairman",20,26
6,24,2403,1,1588,6,1,65,11,,"Executive",15,34
6,24,2403,1,1588,5,1,67,11,,"Treasurer",20,26
6,24,2403,1,1588,3,1,66,11,,"vice chairman",12,33
6,24,2403,1,3592,2,1,38,11,,"CDA secretary",38,42
6,24,2403,1,3592,1,2,72,1,11,"Chairman CDA",34,31
6,24,2403,1,3592,4,1,56,11,,"finance secretary",12,42
6,24,2403,1,3592,3,1,47,11,,"CDA treasurer",12,42
6,24,2403,1,3592,5,1,65,11,,"Landlord",20,43
6,24,2403,1,3592,6,2,62,11,,"Landlord",17,26
6,24,2403,1,7586,2,1,55,11,,"Secretary",25,34
6,24,2403,1,7586,7,1,69,5,,,30,28
6,24,2403,1,7586,6,1,57,11,,"Land lord",24,42
6,24,2403,1,7586,3,1,62,9,,,22,32
6,24,2403,1,7586,1,1,67,1,,,25,41
6,24,2403,1,7586,9,1,55,11,,"Landlord",25,26
6,24,2403,1,7586,8,1,51,11,,"Land lord",17,26
6,24,2403,1,7586,4,1,62,11,,"Land lord",27,34
6,24,2403,1,7586,5,1,52,9,,,18,32
6,24,2405,1,134,3,1,53,11,,"secretary",22,34
6,24,2405,1,134,1,1,53,9,,,22,26
6,24,2405,1,134,4,1,66,11,,"CDC chair",33,43
6,24,2405,1,134,2,1,72,1,,,32,16
6,24,2405,1,134,5,2,51,8,,,18,16
6,24,2405,1,134,6,2,62,8,,,23,31
6,24,2407,2,396,4,1,48,11,,"Chief",27,16
6,24,2407,2,396,6,1,74,11,,"Baba ijo",69,16
6,24,2407,2,396,8,1,37,11,,"Youth Leader",22,16
6,24,2407,2,396,9,2,58,11,,"Iyalaje",24,16
6,24,2407,2,396,3,1,65,11,,"Chairman",7,16
6,24,2407,2,396,7,1,75,11,,"Abore",62,16
6,24,2407,2,396,2,1,68,1,,,37,33
6,24,2407,2,396,5,1,62,11,,"Chief",32,16
6,24,2408,1,2074,2,1,42,9,,,3,41
6,24,2408,1,2074,1,1,45,11,,"P  r  o",3,43
6,24,2408,1,2074,3,2,65,11,,"member",10,16
6,24,2408,1,2074,4,2,53,8,,,9,41
6,24,2411,1,788,2,1,55,11,,"secretary CDA",17,41
6,24,2411,1,788,4,1,73,11,,"prominent person",27,26
6,24,2411,1,788,1,1,78,11,,"chairman CDA",45,42
6,24,2411,1,788,3,1,44,11,,"chief security",8,42
6,24,2411,1,788,5,2,55,11,,"prominent person",14,41
6,24,2411,1,788,6,1,67,11,,"Treasurer",20,42
6,24,2411,1,788,7,2,64,11,,"Chiefwhip",25,34
6,24,2412,1,2798,1,1,83,11,,"elder",53,16
6,24,2412,1,2798,2,2,70,8,,,30,0
6,24,2412,1,2798,4,2,67,8,,,45,16
6,24,2412,1,2798,3,1,57,4,,,3,42
6,24,2413,1,306,5,1,45,9,,,44,26
6,24,2413,1,306,3,1,55,8,,,53,26
6,24,2413,1,306,1,1,75,1,,,27,26
6,24,2413,1,306,4,2,66,7,,,65,26
6,24,2413,1,306,2,2,66,8,,,41,26
6,24,2415,1,696,3,1,55,3,,,37,26
6,24,2415,1,696,4,1,75,8,,,44,33
6,24,2415,1,696,1,1,58,1,,,38,43
6,24,2415,1,696,5,1,52,9,,,44,33
6,24,2415,1,696,2,2,47,8,,,28,26
6,24,2417,1,112,4,1,74,11,,"Elder",72,0
6,24,2417,1,112,8,1,45,11,,"CDA member",45,16
6,24,2417,1,112,1,1,77,11,,"king",35,32
6,24,2417,1,112,7,1,50,11,,"CDA member",50,16
6,24,2417,1,112,6,1,57,11,,"Chief",57,16
6,24,2417,1,112,5,1,61,11,,"CDA member",61,16
6,24,2417,1,112,3,1,72,11,,"CDA member",62,0
6,24,2417,1,112,2,1,92,11,,"Elder",58,0
6,24,2417,1,924,1,1,73,1,,,33,43
6,24,2417,1,924,3,1,52,11,,"member",15,41
6,24,2417,1,924,2,1,65,11,,"member",17,33
6,24,2417,1,924,4,1,69,11,,"member",37,33
6,24,2417,1,924,5,2,45,8,,,10,26
6,24,2418,1,1770,3,1,60,1,,,32,16
6,24,2418,1,1770,7,2,55,8,,,30,16
6,24,2418,1,1770,5,1,44,11,,"member",42,26
6,24,2418,1,1770,6,1,68,11,,"member",35,16
6,24,2418,1,1770,4,1,65,3,,,37,41
6,24,2419,1,330,4,1,52,9,,,52,42
6,24,2419,1,330,3,1,83,11,,"oloye",50,26
6,24,2419,1,330,2,1,72,11,,"member",72,41
6,24,2419,1,330,1,1,78,1,,,77,26
6,24,2419,1,330,5,2,57,8,,,32,26
6,24,2420,1,402,3,1,56,11,,"Youth Leader",15,31
6,24,2420,1,402,6,2,64,11,,"Prominent woman",23,16
6,24,2420,1,402,9,1,52,4,,,19,42
6,24,2420,1,402,8,1,72,11,,"Landlord",32,26
6,24,2420,1,402,5,2,75,8,,,40,24
6,24,2420,1,402,7,1,87,9,,,37,28
6,24,2420,1,402,1,1,36,5,,,22,42
6,24,2420,1,402,4,1,45,11,,"Treasurer",32,42
6,24,2420,1,402,2,1,36,8,,,23,42
1,25,2502,2,728,1,1,60,1,,,30,51
1,25,2502,2,728,2,1,55,3,,,30,51
1,25,2502,2,728,3,1,25,11,,"Farmer",25,51
1,25,2502,2,728,5,2,22,8,,,22,51
1,25,2502,2,728,4,1,50,11,,"Farmer",30,51
1,25,2504,2,222,4,1,40,8,,,40,41
1,25,2504,2,222,2,2,30,11,,"Civil Servant",30,26
1,25,2504,2,222,1,1,49,3,,,49,41
1,25,2504,2,222,5,2,45,8,,,30,41
1,25,2504,2,222,3,1,54,11,,"Civil Servant",54,16
1,25,2507,2,814,4,1,18,8,,,16,23
1,25,2507,2,814,5,1,40,8,,,40,16
1,25,2507,2,814,1,1,70,1,,,70,2
1,25,2507,2,814,3,1,22,11,,"Farmer",22,24
1,25,2507,2,814,2,2,55,2,,,55,0
1,25,2508,1,2788,2,1,70,3,,,50,51
1,25,2508,1,2788,4,2,27,8,,,5,41
1,25,2508,1,2788,5,2,67,8,,,50,16
1,25,2508,1,2788,1,1,70,1,,,50,51
1,25,2508,1,2788,3,1,20,8,,,15,26
1,25,2509,2,248,3,1,40,3,,,40,26
1,25,2509,2,248,4,1,40,11,,"Farmer",40,16
1,25,2509,2,248,5,1,30,11,,"Applicant",30,34
1,25,2509,2,248,2,2,35,2,,,35,0
1,25,2509,2,248,1,1,58,1,,,58,16
1,25,2511,2,1424,2,1,53,3,,,53,42
1,25,2511,2,1424,4,1,28,8,,,28,26
1,25,2511,2,1424,5,2,42,8,,,42,16
1,25,2511,2,1424,1,1,55,1,,,55,51
1,25,2511,2,1424,3,1,32,8,,,32,26
1,25,2513,2,128,2,2,26,2,,,2,41
1,25,2513,2,128,1,1,46,1,,,34,34
1,25,2513,2,128,5,1,46,11,,"Farmer",46,16
1,25,2513,2,128,4,1,45,11,,"Farmer",45,16
1,25,2513,2,128,3,1,53,8,,,16,16
1,26,2601,2,822,1,1,75,1,,,75,51
1,26,2601,2,822,6,1,45,3,,,45,0
1,26,2601,2,822,7,1,38,8,,,28,26
1,26,2601,2,822,3,1,76,8,,,40,0
1,26,2601,2,822,4,1,37,8,,,37,26
1,26,2601,2,822,5,2,40,8,,,25,0
1,26,2601,2,822,2,1,56,5,,,56,34
1,26,2603,1,658,2,1,47,5,,,47,41
1,26,2603,1,658,1,1,38,5,,,38,34
1,26,2603,1,658,3,1,45,4,,,45,34
1,26,2603,1,658,5,1,40,8,,,40,26
1,26,2603,1,658,7,1,39,8,,,39,26
1,26,2603,1,658,6,1,70,1,,,70,28
1,26,2603,1,658,4,2,65,8,,,47,0
1,26,2603,1,1786,1,2,68,5,,,68,43
1,26,2603,1,1786,4,2,38,8,,,14,26
1,26,2603,1,1786,5,1,38,7,,,38,41
1,26,2603,1,1786,6,1,75,1,,,75,52
1,26,2603,1,1786,2,1,38,8,,,15,34
1,26,2603,1,1786,3,2,33,8,,,12,41
1,26,2605,2,594,2,1,56,8,,,56,26
1,26,2605,2,594,4,1,37,10,,,37,34
1,26,2605,2,594,1,1,78,1,,,78,51
1,26,2605,2,594,7,2,49,8,,,49,0
1,26,2605,2,594,5,1,40,3,,,40,26
1,26,2605,2,594,6,1,57,8,,,57,51
1,26,2605,2,594,3,2,48,8,,,48,0
1,26,2606,1,516,4,1,34,5,7,,9,42
1,26,2606,1,516,1,1,50,1,,,12,43
1,26,2606,1,516,3,2,35,8,,,4,26
1,26,2606,1,516,5,2,35,9,,,10,26
1,26,2606,1,516,2,1,48,11,,"Politician",5,41
1,26,2608,2,820,5,2,28,8,,,8,0
1,26,2608,2,820,6,1,35,8,,,35,26
1,26,2608,2,820,2,1,75,1,,,75,51
1,26,2608,2,820,3,1,40,3,,,40,16
1,26,2608,2,820,4,1,55,11,,"Farmer",53,0
1,26,2608,2,820,1,1,36,7,,,36,41
1,26,2611,2,424,2,1,46,7,,,46,41
1,26,2611,2,424,4,2,45,8,,,45,26
1,26,2611,2,424,5,1,40,5,,,40,34
1,26,2611,2,424,1,1,58,1,,,58,0
1,26,2611,2,424,3,1,50,9,,,50,51
1,26,2613,2,1462,5,1,45,8,,,27,0
1,26,2613,2,1462,4,1,40,8,,,40,34
1,26,2613,2,1462,1,1,80,1,,,80,51
1,26,2613,2,1462,3,1,41,5,,,41,34
1,26,2613,2,1462,6,1,33,3,,,33,26
1,26,2613,2,1462,2,1,35,8,,,35,26
1,26,2613,2,2248,5,2,40,8,,,22,0
1,26,2613,2,2248,6,1,50,8,,,50,16
1,26,2613,2,2248,1,1,62,1,,,62,51
1,26,2613,2,2248,4,1,45,8,,,45,0
1,26,2613,2,2248,3,1,50,9,,,50,51
1,26,2613,2,2248,2,1,55,2,,,55,51
1,26,2615,2,2178,4,1,50,5,,,50,34
1,26,2615,2,2178,3,2,44,8,,,44,0
1,26,2615,2,2178,2,1,46,9,,,46,51
1,26,2615,2,2178,1,1,72,1,,,72,0
1,26,2615,2,2178,5,1,41,7,,,41,41
1,26,2615,2,2196,3,2,42,8,,,42,51
1,26,2615,2,2196,1,1,68,1,,,68,0
1,26,2615,2,2196,4,1,38,9,,,38,51
1,26,2615,2,2196,2,2,60,2,,,60,0
1,26,2615,2,2196,5,1,36,11,,"Member of Community",36,0
1,26,2616,2,254,5,2,45,8,,,25,0
1,26,2616,2,254,2,1,30,3,,,20,26
1,26,2616,2,254,6,1,38,7,,,12,34
1,26,2616,2,254,3,1,55,9,,,55,51
1,26,2616,2,254,1,1,45,11,,"Farmer",40,0
1,26,2616,2,254,4,1,56,3,,,30,26
1,26,2618,2,494,1,1,50,1,,,50,0
1,26,2618,2,494,3,1,34,7,,,10,42
1,26,2618,2,494,5,1,40,5,,,8,34
1,26,2618,2,494,4,2,30,11,,"Politician",30,41
1,26,2618,2,494,2,2,28,8,,,28,26
1,26,2618,2,1276,1,1,52,1,,,52,26
1,26,2618,2,1276,2,1,44,9,,,44,26
1,26,2618,2,1276,4,1,37,5,,,37,34
1,26,2618,2,1276,3,1,38,3,,,38,15
1,26,2618,2,1276,6,2,36,8,,,36,16
1,26,2618,2,1276,5,1,41,7,,,20,41
1,26,2621,2,100,2,1,48,3,,,48,0
1,26,2621,2,100,5,1,47,11,,"Member of Community",47,0
1,26,2621,2,100,1,1,56,1,,,56,51
1,26,2621,2,100,4,1,52,9,,,52,51
1,26,2621,2,100,3,2,42,8,,,42,0
1,26,2621,1,940,5,1,42,9,,,42,51
1,26,2621,1,940,1,1,52,1,,,52,0
1,26,2621,1,940,3,1,43,7,,,13,41
1,26,2621,1,940,4,1,50,4,,,50,34
1,26,2621,1,940,2,2,49,2,,,49,0
1,26,2623,2,1688,6,2,30,5,,,30,34
1,26,2623,2,1688,1,1,54,1,,,35,41
1,26,2623,2,1688,3,1,45,7,,,35,26
1,26,2623,2,1688,2,1,38,11,,"Politician",38,42
1,26,2623,2,1688,5,1,51,9,,,51,51
1,26,2623,2,1688,4,2,35,8,,,11,26
1,26,2625,2,926,1,1,57,1,,,30,0
1,26,2625,2,926,5,1,45,9,,,20,51
1,26,2625,2,926,2,1,30,3,,,30,51
1,26,2625,2,926,4,1,40,8,,,28,51
1,26,2625,2,926,6,2,35,8,,,22,0
1,26,2625,2,926,3,1,70,11,,"Farmer",40,51
1,26,2625,2,926,7,1,50,8,,,40,0
6,27,2701,1,506,6,1,46,11,,"Youth leader",35,26
6,27,2701,1,506,3,2,58,8,,,29,26
6,27,2701,1,506,5,1,44,11,,"member",8,26
6,27,2701,1,506,2,2,75,2,,,34,26
6,27,2701,1,506,4,1,58,11,,"Vice Headman",12,28
6,27,2701,1,506,1,1,82,1,,,34,42
6,27,2703,1,1076,3,2,55,8,,,20,16
6,27,2703,1,1076,2,1,63,3,,,22,16
6,27,2703,1,1076,4,1,46,11,,"member",24,32
6,27,2703,1,1076,6,1,53,11,,"member",31,26
6,27,2703,1,1076,5,2,50,8,,,23,16
6,27,2703,1,1076,1,1,60,1,,,20,41
6,27,2703,1,1612,3,1,80,11,,"vice Chairman",20,24
6,27,2703,1,1612,5,1,79,3,,,18,42
6,27,2703,1,1612,1,1,80,1,,,19,42
6,27,2703,1,1612,4,2,45,8,,,25,24
6,27,2703,1,1612,2,1,60,11,,"member",25,33
6,27,2704,2,204,4,1,68,11,,"member",68,16
6,27,2704,2,204,3,1,48,3,,,10,16
6,27,2704,2,204,2,2,38,11,,"member",23,26
6,27,2704,2,204,5,1,78,11,,"member",78,0
6,27,2704,2,204,1,1,70,1,,,20,33
6,27,2707,1,1410,4,1,76,11,,"member",25,0
6,27,2707,1,1410,2,1,65,11,,"fomer cda chairman",30,26
6,27,2707,1,1410,1,1,65,1,,,26,26
6,27,2707,1,1410,3,1,64,11,,"member",28,0
6,27,2707,1,2136,1,1,70,1,,,28,28
6,27,2707,1,2136,5,2,60,11,,"member",15,26
6,27,2707,1,2136,2,1,60,3,,,22,41
6,27,2707,1,2136,4,1,67,11,,"member",18,16
6,27,2707,1,2136,3,1,67,11,,"Vice Headman",32,16
6,27,2709,1,1646,4,1,77,11,,"Treasurer",56,0
6,27,2709,1,1646,3,1,70,11,,"Chairman Judicial Committee",50,16
6,27,2709,1,1646,2,1,82,11,,"Finanace Committee",50,41
6,27,2709,1,1646,5,2,70,2,,,33,41
6,27,2709,1,1646,1,1,77,1,,,33,41
6,27,2711,1,710,5,2,72,11,,"Adviser",20,34
6,27,2711,1,710,2,1,65,11,,"Financial Secretary",9,33
6,27,2711,1,710,1,2,72,1,,,36,34
6,27,2711,1,710,3,2,73,11,,"Adviser",17,34
6,27,2711,1,710,4,1,65,11,,"P R O",36,16
6,27,2712,2,110,2,1,58,3,,,58,16
6,27,2712,2,110,4,1,65,11,,"member",57,26
6,27,2712,2,110,3,1,53,11,,"member",13,14
6,27,2712,2,110,5,2,55,8,,,15,16
6,27,2712,2,110,1,1,74,1,,,18,16
6,27,2715,2,752,2,1,70,11,,"Vice Headman",70,0
6,27,2715,2,752,4,2,55,8,,,55,16
6,27,2715,2,752,1,1,68,1,,,68,14
6,27,2715,2,752,5,2,33,8,,,33,16
6,27,2715,2,752,3,1,50,11,,"member",50,33
6,27,2719,2,100,2,1,69,11,,"Adviser",35,16
6,27,2719,2,100,4,1,69,11,,"Financial sec.",66,0
6,27,2719,2,100,1,1,89,1,,,82,0
6,27,2719,2,100,3,1,66,11,,"Treasurer",26,16
6,27,2719,2,100,5,2,45,8,,,10,16
6,28,2802,2,566,3,1,30,6,,,7,26
6,28,2802,2,566,6,2,45,8,,,10,26
6,28,2802,2,566,10,1,60,11,,"Driving",60,0
6,28,2802,2,566,1,1,70,3,6,,70,25
6,28,2802,2,566,5,2,30,8,,,8,41
6,28,2802,2,566,4,1,60,11,,"Driving",10,33
6,28,2802,2,566,9,1,67,6,,,67,61
6,28,2802,2,566,7,1,29,11,,"Student",29,41
6,28,2802,2,566,2,2,40,8,,,20,26
6,28,2804,1,340,3,1,57,11,,"Bricklayer",57,23
6,28,2804,1,340,4,2,60,8,,,60,0
6,28,2804,1,340,5,2,35,8,,,35,23
6,28,2804,1,340,8,1,65,6,,,65,26
6,28,2804,1,340,2,1,84,3,,,84,16
6,28,2804,1,340,7,1,58,6,,,58,23
6,28,2804,1,340,1,1,83,1,,,83,16
6,28,2804,1,340,6,2,50,8,,,30,33
6,28,2806,1,164,6,2,48,8,,,7,16
6,28,2806,1,164,1,1,49,1,,,15,41
6,28,2806,1,164,7,1,70,11,,"Pensioner",5,41
6,28,2806,1,164,4,1,43,5,,,8,42
6,28,2806,1,164,8,1,58,8,,,16,26
6,28,2806,1,164,2,1,45,3,,,11,26
6,28,2806,1,164,5,2,56,4,,,10,34
6,28,2806,1,164,3,2,50,3,,,8,42
6,28,2806,1,802,9,2,50,11,,"painter",50,26
6,28,2806,1,802,1,1,35,11,1,"Ragent",35,42
6,28,2806,1,802,8,1,35,8,,,35,41
6,28,2806,1,802,3,1,70,7,,,50,0
6,28,2806,1,802,2,1,72,3,,,72,26
6,28,2806,1,802,5,1,79,6,,,79,31
6,28,2806,1,802,6,2,80,8,,,39,0
6,28,2806,1,802,4,1,79,7,,,79,22
6,28,2806,1,802,7,1,73,3,,,73,0
6,28,2807,2,1266,4,2,52,8,,,33,0
6,28,2807,2,1266,1,1,60,1,,,60,43
6,28,2807,2,1266,3,1,39,11,,"Youth Leader",39,26
6,28,2807,2,1266,5,1,73,3,,,73,16
6,28,2807,2,1266,2,1,62,9,,,62,27
6,28,2810,2,2394,6,2,39,2,,,10,34
6,28,2810,2,2394,5,1,48,11,,"Community  Representative",48,26
6,28,2810,2,2394,1,1,59,1,,,59,16
6,28,2810,2,2394,2,1,45,11,,"Youth Leader",44,16
6,28,2810,2,2394,4,1,40,3,,,30,25
6,28,2810,2,2394,3,2,65,8,,,65,0
6,28,2810,1,3722,4,1,72,3,,,39,42
6,28,2810,1,3722,6,1,67,5,,,45,42
6,28,2810,1,3722,5,2,60,8,,,44,16
6,28,2810,1,3722,2,2,62,8,,,62,24
6,28,2810,1,3722,1,1,75,1,,,75,43
6,28,2810,1,3722,3,1,64,3,,,52,32
6,28,2811,2,588,6,2,45,8,,,20,26
6,28,2811,2,588,4,1,57,6,,,48,16
6,28,2811,2,588,1,1,66,3,,,25,26
6,28,2811,2,588,5,2,40,6,,,15,26
6,28,2811,2,588,2,1,40,6,,,40,26
6,28,2811,2,588,7,2,50,8,,,50,0
6,28,2811,2,588,3,1,60,6,,,24,16
6,28,2813,2,612,7,2,35,2,,,35,41
6,28,2813,2,612,2,1,40,6,,,25,26
6,28,2813,2,612,3,1,46,3,,,46,16
6,28,2813,2,612,5,2,60,8,,,20,26
6,28,2813,2,612,1,1,45,1,,,45,42
6,28,2813,2,612,6,2,42,8,,,20,26
6,28,2813,2,612,4,1,49,6,,,12,26
6,28,2814,1,1876,5,2,25,8,,,1,32
6,28,2814,1,1876,6,2,35,11,,"Hair dressing",10,26
6,28,2814,1,1876,3,1,50,11,,"Bricklayer",5,16
6,28,2814,1,1876,2,1,30,5,,,1,42
6,28,2814,1,1876,7,1,46,11,,"Security",3,0
6,28,2814,1,1876,1,1,66,5,,,10,34
6,28,2814,1,1876,4,2,27,8,,,10,25
6,28,2815,2,1164,7,2,33,6,,,15,15
6,28,2815,2,1164,3,2,30,8,,,10,23
6,28,2815,2,1164,5,1,70,3,,,70,0
6,28,2815,2,1164,9,1,48,11,,"Mechanic",48,26
6,28,2815,2,1164,8,1,65,6,,,65,33
6,28,2815,2,1164,1,1,56,1,,,56,43
